title_id,title_en,abstract_id,abstract_en,link
Pemodelan Arsitektur Enterprise Sistem Informasi Rencana Kerja dan Anggaran Rumah Sakit dengan Zachman Framework,Enterprise Architecture Modeling of Hospital Work Plans and Budgets with the Zachman Framework,"Rumah Sakit Umum Daerah Raden Mattaher Jambi diharuskan mengajukan Rencana Kerja dan Anggaran setiap periodenya. Sebagai upaya untuk mengefisienkan proses bisnis yang terjadi, menganalisis kebutuhan data, proses, dan juga aktor yang terlibat kegiatan organisasi, maka diperlukan Sistem Informasi untuk mengefisienkan proses yang terjadi, menghimpun keseluruhan data yang dibutuhkan, dan menciptakan laporan usulan. Selain itu untuk mengurai kompleksitas proses yang terjadi maka dibutuhkan sebuah kerangka kerja yang dapat dijadikan pedoman dan acuan dalam membuat pemodelan proses bisnis organisasi. Penelitian ini memanfaatkan Zachman Framework sebagai acuan kerangka kerja yang meliputi kolom what, how, dan who serta baris dalam perspektif planner, owner, dan desainer. Dari hasil analisis yang dilakukan dengan Zachman Framework, selanjutnya dilakukan pemodelan arsitektur sistem informasi dengan memanfaatkan alat bantu berupa flowmap, use case, dan class diagram. Dengan pemodelan yang dirancang dapat menjadi acuan pengembangan sistem informasi dan mengurai kompleksitas proses serta diketahui pihak yang terlibat dan interface sistem yang dibutuhkan.","Raden Mattaher Jambi Regional General Hospital is required to submit a Work Plan and Budget every period. In an effort to streamline business processes that occur, analyze data needs, processes and also actors involved in organizational activities, an Information System is needed to streamline processes that occur, collect all required data and create proposal reports. In addition, to unravel the complexity of the processes that occur, a framework is needed that can be used as a guide and reference in modeling the organization's business processes. This study uses the Zachman Framework as a reference framework that includes what, how and who columns and rows in the perspective of planners, owners and designers. From the results of the analysis carried out with the Zachman Framework, then the information system architecture modeling is carried out by utilizing tools in the form of flowmaps, use cases and class diagrams. With modeling that is designed to be a reference for developing information systems and unraveling the complexity of the process and knowing the parties involved and the required system interfaces.",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/4778/pdf
Aplikasi ChatBot Sistem Parental Control berbasis IOT,IOT-based Parental Control System ChatBot Application,"Semakin banyaknya jumlah pengguna internet seiring dengan perkembangan teknologi yang semakin meningkat maka pengguna layanan webiste saat ini telah dimanfaatkan oleh siapa saja serta disemua bidang. Beragam situs tentang pendidikan, hiburan, mistis bahkan sampai adegan kekerasan dan pornografi menjadi hal yang tidak mungkin tidak di temukan di internet. Semakin banyak situs yang kurang mendidik pada saat ini membuat para orang tua harus lebih hati-hati dan bijak dalam mengawasi anak - anaknya yang masih di bawah 17 tahun dalam menggunakan fasilitas internet. Dalam penelitian ini akan di rancang dan di bangun system parental control yang memanfaatkan proxy server pada sebuah jaringan yang nantinya dapat di implementasikan pada sebuah jaringan internet di rumah. Jenis penelitian pada penelitian in adalah Reseach and development untuk melakukan pengembangan sistem. Dengan adanya system ini, di harapkan orang tua dapat lebih tenang di tempat kerja atau di luar rumah dan anak-anak nya dapat terpantau semua aktifitasnya di internet dari yang kurang layak untuk di kunjungi oleh sang anak.","The increasing number of internet users along with the development of technology is increasing, the current webiste service users have been used by anyone and in all fields. Various sites about education, entertainment, mystical even violent scenes and pornography are things that are impossible not to find on the internet. More and more sites that are not educating at this time make parents have to be more careful and wise in supervising their children who are still under 17 years old in using internet facilities. In this study, a parental control system will be designed and built that utilizes a proxy server on a network which can later be implemented on an internet network at home. The type of research in this research is research and development to carry out system development. With this system, it is hoped that parents can be calmer at work or outside the home and their children can monitor all their activities on the internet from those that are less suitable for the child to visit.",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/4316/pdf
Rancang Bangun Aplikasi Stock Zoning & Kehilangan Barang Berbasis Web dan Android dengan Metode Waterfall (Studi Kasus: PT Aplikanusa Lintasarta),Designing a Web-based and Android Stock Zoning & Inventory Loss Application using the Waterfall Method (Case Study: PT Aplikanusa Lintasarta),"Pada suatu kondisi bagian administrasi/admin perusahaan tersebut menemukan permasalahan tentang data pada saat diadakan pendataan, permasalahan yang timbul terkait rumitnya dalam pembuatan laporan bulanan yang terdapat duplikasi data, terjadinya kehilangan barang outlet, seleksi barang yang membutuhkan waktu yang cukup lama untuk pembuatan laporan. Tujuan penelitian ini adalah untuk merancang sistem aplikasi stock zoning dan kehilangan barang berbasis web dan android dengan metode waterfall sehingga diharapkan dapa mempermudah admin maupun teknisi dalam permasalahan administrasi khususnya dalam stock zoning dan kehilangan barang. Metode pada penelitian ini menggunakan model waterfall dan menggunakan Unified Modeling Language (UML) untuk memvisualisasikan pemodelan. Hasil yang dicapai pada peneltitian ini adalah meliputi pencarian barang, dimana di dalamnya berisikan data barang/ perangkat otlet, lalu ada pengambilan barang dimana baik teknisi internal/vendor melakukan transaksi pengambilan barang ketika akan melakukan penanganan gangguan, menu pengembalian barang yang gunanya menginput data barang/perangkat kembali, terinstall, cabut serta fitur jika ada kehilangan yang dimana gunanya untuk melaporkan data barang/perangkat bilamana terjadi masalah kehilangan.","PT Aplikanusa Lintasarta is a company engaged in the digital industry, namely as an internet service provider in providing data communication services. In a condition the administration / admin of the company found problems with data at the time of data collection, problems that arose related to the complexity of making monthly reports that contained data duplication, the occurrence of loss of outlet goods, selection of goods that took a long time to make reports. The purpose of this study is to design a web-based and android-based stock zoning application system with the waterfall method so that it is expected to make it easier for admins and technicians in administrative problems, especially in stock zoning and lost goods. The method in this study uses the waterfall model and uses the Unified Modeling Language (UML) to visualize the modeling. The results achieved in this research include searching for goods, which contains data on goods/outlet devices, then there is retrieval of goods where both internal technicians/vendors carry out goods retrieval transactions when handling disturbances, the return menu of goods which is used to input goods/data. the device is returned, installed, unplugged and features if there is a loss which is useful for reporting item/device data in the event of a loss problem.",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/4315/pdf
Rancang Bangun Aplikasi Virtual Tour Berbasis Android untuk Pariwisata Pulau Belitung sebagai Media Informasi,Designing an Android-based Virtual Tour Application for Belitung Island Tourism as an Information Medium,"Teknologi Informasi diharapkan menjadi solusi dalam pariwisata, terutama di Pulau Belitung. Tujuan penelitian ini adalah untuk mempermudah wisatawan yang berkunjung ke Pulau Belitung dapat dengan mudah menentukan lokasi wisata yang akan dikunjungi dengan menunjukkan lokasi wisata terdekat dan juga tur virtual dari masing-masing tempat wisata yang tersedia. Metode yang digunakan dalam penelitian ini adalah Metode Multimedia Development Life Cycle (MDLC). Penelitian ini dibuat agar wisatawan dapat dengan mudah menentukan tujuan tempat wisata berdasarkan jarak dari lokasi wisata tersebut dan tur virtual yang memanfaatkan gambar 360 derajat pada aplikasi android. Pada tahap pencarian, aplikasi akan meminta akses gps untuk melihat titik awal turis. Maka sistem akan secara otomatis memberikan daftar tempat wisata yang diurutkan berdasarkan jarak terdekat dengan wisatawan. Kemudian setelah wisatawan memilih salah satu tempat wisata, aplikasi akan memunculkan detail dari tempat wisata tersebut dan bmemberikan pilihan untuk memunculkan tur virtual dari tempat wisata tersebut. Dengan penambahan tur virtual dan formula Haversine untuk menentukan jarak melalui garis bujur dan garis lintang lokasi, telah terbukti efektif dalam memberikan informasi terperinci yang dibutuhkan oleh wisatawan.","Information Technology is expected to be a solution in tourism, especially in Belitung Island. The purpose of this study is to make it easier for tourists visiting Belitung Island to easily determine the tourist locations to be visited by showing the closest tourist locations and also virtual tours of each of the available tourist attractions. The method used in this research is the Multimedia Development Life Cycle (MDLC) method. This research was made so that tourists can easily determine the destination of tourist attractions based on the distance from the tourist location and virtual tours that utilize 360-degree images on the android application. At the search stage, the application will ask for gps access to see the starting point of the tourist. Then the system will automatically provide a list of tourist attractions sorted by the closest distance to tourists. Then after the tourist chooses a tourist spot, the application will bring up the details of the tourist spot and give the option to bring up a virtual tour of the tourist spot. With the addition of virtual tours and the Haversine formula for determining distances through the longitude and latitude of a location, it has proven to be effective in providing the detailed information travelers need.",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/4318/pdf
Komputerisasi Pengolahan Data Rekam Medis Pasien Rawat Jalan di Klinik Pratama,Computerization of Outpatient Medical Record Data Processing at Primary Care Clinics,"Klinik pratama sebagai fasilitas layanan kesehatan tingkat pertama memiliki peranan penting dalam perawatan pasien dituntut untuk mampu mengelola data rekam medis pasien secara akurat dan efektif. Klinik Pratama dr Anton selaku objek penelitian memiliki permasalahan dalam pengelolaan data rekam medis diantaranya kunjungan pasien per hari tinggi, pencatatan dan pengolahan data rekam medis masih manual, sehingga masih banyak data yang tidak berkesinambungan dan kesulitan dalam rekapitulasi laporan. Penelitian ini bertujuan untuk menghasilkan program komputer yang mampu mengolah data rekam medis pasien rawat jalan secara efektif. Ruang lingkup penelitian ini pada pengembangan sistem informasi. Metode dalam penelitian ini meliputi pengumpulan data, pengembangan sistem dan implementasi. Penelitian bersifat kualitatif dengan metode deskriptif.Pengumpulan data dilakukan dengan observasi dan wawancara. Pengembangan sistem menerapkan konsep waterfall model. Penelitian menghasilkan produk komputer pengolahan data rekam medis pasien rawat jalan. Kesimpulan penelitian ini sudah mampu menghasilkan komputerisasi pengolahan data pasien rawat jalan yang mampu menunjang pelayanan pasien rawat klinik pratama secara efektif dan efisien.","Pratama clinics as first-level health care facilities have an important role in patient care and must be able to manage patient medical record data accurately and quickly. Dr. Anton's Primary Clinic as the object of research has problems in managing medical record data, including high patient visits, medical record data processing is still manual, so there is still a lot of data that is not sustainable and difficulties in report recapitulation. This study aims to produce a computer program that is able to process medical record data of outpatients effectively. The scope of research on the development of information systems. Research methods include data collection, system development and implementation. The research is qualitative with descriptive method. Data collection is through observation and interviews. System development applies the concept of the waterfall model. The research resulted in computer products processing outpatient medical record data. The conclusion of this research has been able to produce computerized data processing of outpatients that are able to support the services of pratama clinic patients effectively and efficiently.",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/3022/pdf
Sistem Pengukur PH Air Untuk Tanaman Hidroponik,Water PH Measurement System for Hydroponic Plants,"Pemanfaatan hidroponik untuk produksi tanaman sayuran merupakan solusi untuk menghasilkan komoditas yang bebas residu pestisida. Tetapi kendala yang sering dialami oleh pembudidaya yaitu, tidak beroperasinya alat ukur dengan baik, keterbatasan waktu untuk memeriksa kondisi tanaman, daun tanaman yang tidak tumbuh dengan normal, berkurangnya kemampuan akar tanaman dalam menyerap air dan ion-ion nutrisi, dan layunya tanaman yang disebabkan karena tidak tersedianya air untuk diserap oleh akar. Tujuan dari penelitian ini adalah membuat alat dapat melakukan pengontrolan PH air Metode yang digunakan adalah metode waterfall. Hasil penelitian dari sistem ini dapat bekerja secara otomatis dalam pemberian pupuk dan cairan pengatur pH air berjalan dengan baik sesuai dengan hasil pembacaan sensor dan setpoint yang telah ditentukan yaitu 6,0 - 7,0 batas minimal dan maksimal kadar pH, dan 560 untuk batas minimal kadar nutrisi (PPM).","Utilization of hydroponics for vegetable production, is a solution to produce commodities that are free of pesticide residues. harmful, But obstacles that are often experienced by cultivators that is the measuring instrument is not working properly. limited time to check the condition of the plant. plant leaves that do not grow normally, reduced ability of plant roots to absorb water and nutrient ions, and the withering of the plants caused by the unavailability of water to be absorbed by the roots. The purpose of this research is make the tool able to control the PH of water. The method used is the waterfall method. The research results from this system can work automatically in the application of fertilizers and water pH adjusting liquids that run well according to the results of sensor readings and predetermined setpoints, namely 6.0 - 7.0 minimum and maximum PH levels, and 560 for the minimum limit nutritional content (PPM).",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/6229/pdf
Perancangan Sistem Keamanan Perumahan Menggunakan Face Recognition Berbasis Android,Designing a Residential Security System Using Android-Based Face Recognition,"Keamanan Lingkungan adalah masalah penting yang harus diperhatikan, mengandalkan kekuatan fisik petugas pengamanan untuk berjaga 24 jam tidak cukup, maka diperlukan sebuah sistem berbasis teknologi informasi dan komunikasi untuk membantu petugas keamanan serta warga lingkungan dalam melakukan monitoring lingkungan dan sekitarnya dari kemungkinan gangguan kejahatan baik yang datang dari luar maupun dari dalam lingkungan itu sendiri. Berdasarkan masalah keamanan lingkungan tersebut maka penulis terinspirasi merancang Aplikasi sistem keamanan perumahan menggunakan metode face recognition. Tujuan utama dari penelitian ini adalah membantu sistem keamanan lingkungan di perumahan. Metode pengumpulan data yang digunakan adalah wawancara, observasi dan studi pustaka. Hasil dari penelitian ini adalah aplikasi sistem keamanan perumahan menggunakan face recognition berbasis android. Aplikasi sistem keamanan perumahan ini dirancang dengan sistem dan fitur yang sederhana untuk memudahkan user. Metode Face Recognition memudahkan petugas keamanan dalam melakukan tugasnya untuk mengenali orang yang keluar masuk dari perumahan. Aplikasi sistem keamanan ini dirancang untuk membantu warga perumahan khususnya para petugas keamanan agar dapat mendeteksi orang-orang yang dikenal maupun tidak dikenal di perumahan.","Environmental security is an important issue that must be considered, relying on the physical strength of security officers to stand guard 24 hours is not enough, an information and communication technology-based system is needed to assist security officers and neighborhood residents in monitoring the environment and its surroundings from possible disturbances of good crime. from outside as well as from within the environment itself. Based on these environmental security issues, the authors were inspired to design a residential security system application using the face recognition method. The main objective of this research is to help the environmental security system in housing. Data collection methods used are interviews, observation and literature study. The results of this study are residential security system applications using Android-based face recognition. This residential security system application is designed with simple systems and features to make it easier for the user. The Face Recognition method makes it easier for security officers to carry out their duties to recognize people who enter and leave housing. This security system application is designed to help residential residents, especially security officers, to be able to detect known and unknown people in housing.",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/5833/pdf
Perancangan Aplikasi Administrasi Pada Fakultas Keguruan dan Ilmu Pendidikan Menggunakan Java Netbeans Ide 8.1 dan Mysql,Designing an Administration Application for the Faculty of Teacher Training and Education Using Java Netbeans IDE 8.1 and MySQL,"Fakultas Keguruan dan Ilmu Pendidikan Tata Usaha merupakan pelayanan bagian administrasi yang ada di Universitas Bung Hatta Kota Padang. Pendataan pada proses surat masuk dan surat keluar di unit Tata Usaha FKIP ini masih dikatakan menggunakan metode manual. Penelitian ini bertujuan untuk menghasilkan sistem informasi administrasi berbasis desktop pada Fakultas Keguruan dan Ilmu Pendidikan dengan tujuan agar memudahkan pengelola dalam pencatatan nomor surat masuk dan surat keluar. Penelitian ini menggunakan metode waterfall dengan proses tahapan perancangan mulai dari analisa, perancangan sistem menggunakan model diantaranya Context Diagram, Data Flow Diagram (DFD), dan Unified Modelling Language (UML). Penyimpanan database menggunakan MySQL. Tahap perancangan diakhiri dengan testing program sehingga menghasilkan sebuah aplikasi administrasi di FKIP Universitas Bung Hatta dengan menggunakan Java Netbeans IDE 8.1 dan MySQL. Aplikasi ini dapat memudahkan dan mempercepat proses pendataan serta pencarian nomor surat masuk dan surat keluar yang ada di Tata Usaha FKIP.","Faculty of Teacher Training and Administrative Education is an administrative service at Bung Hatta University, Padang City. The data collection process for incoming and outgoing letters at the FKIP Administrative Unit is still said to be using the manual method. This study aims to produce a desktop-based administrative information system at the Teaching and Education Faculty with the aim of facilitating managers in recording incoming and outgoing mail numbers. This study uses the waterfall method with the design stages starting from analysis, system design using models including Context Diagrams, Data Flow Diagrams (DFD), and Unified Modeling Language (UML). Database storage using MySQL. The design phase ends with testing the program to produce an administration application at the Bung Hatta University FKIP using Java Netbeans IDE 8.1 and MySQL. This application can facilitate and speed up the process of data collection and search for incoming and outgoing mail numbers in the FKIP Administration.",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/6498/pdf
Analisa Rancang Bangun Aplikasi Biro Jodoh Islami Menggunakan Algoritma Profile Matching Berdasarkan Platform Android,Analysis of the Design of an Islamic Matchmaking Application Using a Profile Matching Algorithm Based on the Android Platform,"Jodoh seiman di era globalisasi saat ini juga menjadi masalah yang dihadapi para generasi muda. Masyarakat Indonesia yang multi etnis dan multi agama berbaur dalam kehidupan sehari-hari, baik di lingkungan sekolah, kuliah, pekerjaan maupun dil ingkungan rumah sekitar kita. Bagi umat Islam mendapat jodoh seiman tentu saja menjadi suatu dambaan setiap keluarga, problem yang kadang terjadi adalah orang tua resah karena anaknya menjalin hubungan dengan orang yang tidak seiman atau pun anaknya yang sudah cukup umur ternyata masih kesulitan mendapatkan jodoh seiman oleh karena berbagai kesibukannya. Hal inilah yang menginspirasi peneliti untuk melakukan analisa rancang bangun aplikasi biro jodoh Islami menggunakan Algoritma Profile Matching Berdasarkan Platform Android. Melalui bantuan algoritma Profile Matching ini maka diharapkan seseorang dapat lebih mudah mencari calon pasangannya sesuai dengan kriteria yang diinginkannya.","Matchmaking in the current era of globalization is also a problem faced by the younger generation. Indonesian people who are multi-ethnic and multi-religious mingle in everyday life, both in the school, college, work and home environment around us. For Muslims, getting a partner in the faith is of course the dream of every family. The problem that sometimes occurs is that parents are anxious because their child is in a relationship with someone who is not a believer or even if their child is old enough, it turns out that they still have difficulty getting a partner in the faith because of their busy schedules. This is what inspired researchers to analyze the design and build of Islamic dating agency applications using the Profile Matching Algorithm Based on the Android Platform. Through the help of this Profile Matching algorithm, it is hoped that someone can more easily find a potential partner according to the criteria he wants.",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/5834/pdf
Sistem Informasi Keputusan Untuk Menentukan Menu Makanan Bagi Penderita Diabetes Menggunakan Metode FuzzyAnalytic Hierarchy Process,Decision Information System for Determining Food Menus for Diabetics Using the Fuzzy Analytic Hierarchy Process Method,"Menu santapan segar untuk pengidap diabet melitus ialah sesuatu yang berarti buat menolong pengidap dalam mengendalikan kandungan gula dalam darahnya. Dari sebagian riset penyakit diabet melitus ialah salah satu penyakit yang tidak bisa dipulihkan dengan cepat. Salah satu metode penyembuhan penyakit diabet dengan mengontrol santapan yang disantap pengidap. Dengan pengaturan pola makan yang bagus, kemajuan penyakit diabet bisa dihambat. Santapan yang disantap oleh pengidap diabet wajib dicocokkan dengan jumlah kalori, agenda makan, dan jenis makanan dengan situasi badan pengidap. Input dari aplikasi yang dibentuk berbentuk patokan, subkriteria, serta informasi pengganti dan dengan output berbentuk informasi hasil saran dari ketetapan yang didapat. Sistem dibentuk dengan memakai bahasa pemrograman Borland Delphi 7 serta basisdata memakai Microsoft Acces 2007. Sistem yang dibentuk membagikan hasil saran berbentuk informasi dari hasil kalkulasi memakai tata cara Fuzzy Analytic Hirarchy Process. Sistem pendukung ketetapan memastikan menu santapan untuk pengidap Diabet ini diprioritaskan buat membagikan menu santapan yang segar untuk pengidap Diabet.","A fresh meal menu for diabetes patients is something significant to help them control their blood sugar levels. Diabetes is one of the diseases that cannot be cured quickly according to several studies. One of the methods to treat diabetes is by controlling the food consumed by patients. With good eating habits, the progress of diabetes can be slowed down. The food consumed by diabetes patients must be adjusted according to the number of calories, meal schedules, and the type of food based on the patient's condition. The input of the developed application consists of guidelines, sub-criteria, and replacement information, while the output is in the form of suggested information from the obtained decision. The system is developed using Borland Delphi 7 programming language and Microsoft Access 2007 database. The system provides suggestions in the form of information resulting from the calculation using the Fuzzy Analytic Hierarchy Process method. The decision support system ensures that the meal menu for diabetes patients is prioritized to provide fresh meal options for them.",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/5355/pdf
Sistem Pendukung Keputusan Siswa SMKN 1 Kota Bengkulu dalam Menentukan Pemilihan Perguruan Tinggi Menggunakan Metode Simple Additive Weighting (SAW),Decision Support System for Students of SMKN 1 Bengkulu City in Determining Higher Education Choices Using the Simple Additive Weighting (SAW) Method,"Pada saat ini pendidikan sangatlah penting, selain untuk manambah ilmu, jenjang pendidikan biasanya sangat menentukan dalam mencari kerja serta keahlian- keahlian yang menunjang, ada banyak siswa kelas Tiga SMA ataupun SMK yang merasa sangat kesulitan untuk menentukan perguruan tingi yang akan dipilih, hal ini biasanya karena kurangnya informasi mengenai pergururuan tinggi yang ingin dituju, seperti biaya kuliah, fasilitas kampus, jarak kampus dari pusat kota, dan yang paling utama yaitu akreditasi dari setiap kampus itu sendiri. Seperti yang diketahui pada saat ini terutama perguruan tinggi swasta yang ada dikota Bengkulu. Oleh karena itu, untuk memecahkan masalah tersebut dibutuhkan metode sistem pendukung keputusan yang tepat untuk membantu mahasiswa, Metode SAW digunakan untuk menentukan pemilihan Perguruan Tinggi sebagai model proses dan model TAM digunakan untuk melihat tanggapan dari responden berdasarkan pengaruh variabel penerimaan, kegunaan dan kebermanfaatan. Dari hasil penelitian yang dilakukan tingkat penerimaan mencapai 10,2% yang artinya sistem pemilihan perguruan tinggi menggunakan metode SAW dapat diterima.","At this time education is very important, in addition to gaining knowledge, the level of education is usually very decisive in finding work and supporting skills, there are many third-grade high school or vocational high school students who find it very difficult to determine which college to choose, this is usually because of the lack of information about the university you want to go to, such as tuition fees, campus facilities, the distance of the campus from the city center, and most importantly, the accreditation of each campus itself. As is known at this time mainly private universities in the city of Bengkulu. Therefore, to solve this problem an appropriate decision support system method is needed to help students. The SAW method is used to determine the selection of tertiary institutions as a process model and the TAM model is used to see responses from respondents based on the influence of acceptance, usability and usefulness variables. From the results of the research conducted, the acceptance rate reached 10.2%, which means that the university selection system using the SAW method is acceptable.",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/7862/pdf
Perancangan Sistem Informasi Pengelolaan Webinar Berbasis Web,Designing a Web-Based Webinar Management Information System,"Kegiatan webinar yang dilaksanakan secara online memungkinkan memiliki jumah peserta yang cukup besar dari berbagai asal, sehingga pengelolaan secara manual akan sangat merepotkan pihak penyelenggara. Perkembangan aplikasi berbasiskan web memungkinkan para pengembang membangun aplikasi secara cepat dan mudah. Dalam tahapan pengembangan aplikasi berbasiskan web tersebut, langkah pertama yang harus dilakukan adalah membuat rancangan pengembangan aplikasi. Perancangan aplikasi didasarkan atas kebutuhan dari pengelola aplikasi yang dapat kita peroleh dari berbagai cara seperti mempelajari dokumen-dokumen terkait, wawancara ataupun study leteratur terhadap penelitian yang serupa. Penelitian ini akan melakukan analisa kebutuhan dan menerapkanya pada rancangan aplikasi yang akan digunakan oleh pengelola webinar yang tujuanya mempermudah proses pengelolaan kegiatan webinar dari mulai proses penjadwalan kegiatan, pendaftaran peserta hingga pencetakan sertifikat webinar yangh dapat dilakukan secara mandiri oleh peserta webinar tersebut.","Webinar activities that are carried out online allow a large number of participants from various origins, so manual management will be very troublesome for the organiser. The development of web-based applications allows developers to build applications quickly and easily. In the development stage of the web-based application, the first step that must be done is to create an application development design. The design of the application is based on the needs of the application manager which we can get from various ways such as studying related documents, interviews or literature studies on similar research. This research will conduct a needs analysis and apply it to the design of an application that will be used by webinar managers whose aim is to facilitate the process of managing webinar activities from the process of scheduling activities, registering participants to printing webinar certificates which can be done independently by the webinar participants.",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/7860/pdf
Perancangan dan Implementasi Router Mikrotik Pada Infrastruktur Jaringan Komputer Internet dengan Media Transmisi Wired dan Nirkabel (Studi Kasus : IAIN Curup),Design and Implementation of Mikrotik Routers in Internet Computer Network Infrastructure with Wired and Wireless Transmission Media (Case Study: IAIN Curup),"Penelitian ini bertujuan untuk merancang, mengkonfigurasi routerboard mikrotik pada infrastruktur jaringan komputer internet dengan media transmisi wired dan nirkabel untuk mengatasi tidak meratanya pembagian bandwidth ke semua pengguna internet, tidak akurat pengalamatan IP Address setiap titik gedung serta titik wifi hotspot, sering terjadi crash jaringan, sering lambatnya akses internet serta banyak pengguna internet yang memasang program netcut dengan tujuan untuk menguasai banwidth jaringan, sehingga seluruh bandwidth diserap seluruhnya sehingga jaringan lain tidak dapat menerima bandwidth dikarenakan program net cut tersebut telah mengambil alih semua bandwidth sehingga akses internet di komputer lainnya menjadi sangat lambat bahkan terputus. Metode yang digunakan adalah Metode analisis meliputi survei, wawancara, identifikasi kebutuhan informasi. Metode perancangan meliputi pembuatan topologi jaringan dan menentukan resources. Metode analisis digunakan untuk menganalisa sistem yang sedang berjalan dan metode perancangan digunakan untuk membuat topologi jaringan berbasis router mikrotik. Hasil yang dicapai adalah rancangan infrastruktur jaringan komputer internet dengan media wired dan nirkabel yang memiliki manajemen yang baik, pengaturan bandwidth serta pengalamat IP address yang baik.","This study aims to design, configure a proxy routerboard on internet computer network infrastructure with wired and wireless transmission media to overcome the uneven distribution of bandwidth to all internet users, inaccurate IP address addressing for each point of the building and wifi hotspot points, frequent network crashes, frequent slow internet access and many internet users install the netcut program with the aim of controlling network bandwidth, so that all bandwidth is fully absorbed so that other networks cannot receive bandwidth because the net cut program has taken over all bandwidth so internet access on other computers becomes very slow even disconnected. The method used is the method of analysis including surveys, interviews, identification of information needs. The design method includes making network topologies and determining resources. The analysis method is used to analyze the running system and the design method is used to create a network topology based on a proxy router. The result achieved is the design of an internet computer network infrastructure with wired and wireless media that has good management, bandwidth management and a good IP address address.",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/7974/pdf
Penerapan Data Protection Dengan Metode Replikasi Snapmirror Relationship Pada Perusahan XYZ,Implementation of Data Protection Using the Snapmirror Relationship Replication Method at Company XYZ,"Perkembangan suatu infrastruktur IT pada saat sekarang ini berkembang dengan pesat, ditambah banyak data, transaksi perusahaan yang disimpan didalam server dan sehingga membutuhkan eksternal storage sebagai media penyimpanan data produksi, seperti transaksi, aplikasi penggajian karyawan hingga email yang digunakan oleh pegawai PT. XYZ. Namun terdapat kendala seperti corruptnya data pada server sehingga database dan aplikasi yang tersimpan didalam server menjadi hilang dan oleh sebab itu dibutuhkan suatu metode untuk memprotect data dan membackup data pada perusahaan, metode yang digunakan yaitu metode replikasi snapmirror. Dimana data pada server yang terletak di DC (Data Center) disimpan di dalam eksternal storage kemudian data tersebut direplikasi pada eksternal storage yang berada pada DRC (Disaster Recovery Center), yang nantinya eksternal storage tersebut akan membuat snapshot copy. Dan nantinya diharapkan dengan adanya replikasi snapmirror ini jika terjadi corrupt data akan dapat direcovery dengan baik.","The development of an IT infrastructure at this time is growing rapidly, plus a lot of data, company transactions are stored on the server and thus require external storage as a production data storage medium, such as transactions, employee payroll applications to email used by employees of PT. XYZ. However, there are obstacles such as data corruption on the server so that databases and applications stored on the server are lost and therefore a method is needed to protect data and back up data on the company, the method used is the snapmirror replication method. Where data on a server located in the DC (Data Center) is stored in external storage then the data is replicated on external storage located in the DRC (Disaster Recovery Center), which later the external storage will create a snapshot copy. And later it is hoped that with this snapmirror replication, if corrupt data occurs, it will be recovered properly.",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/7861/pdf
Analisis Performansi Algoritma LEACH-C pada Wireless Sensor Network,Performance Analysis of the LEACH-C Algorithm in Wireless Sensor Networks,"Wireless Sensor Network (WSN) merupakan suatu infrastruktur jaringan nirkabel yang memerlukan node sensor untuk memproses informasi dan berkomunikasi. Node sensor yang berukuran kecil umumnya menggunakan baterai sebagai sumber energinya, menjadikan xode sensor memiliki daya yang terbatas, oleh karena itu efisiensi energi yang dibutuhkan untuk memperpanjang masa pakai jaringan. Solusi untuk mengatasi permasalahan tersebut yaitu dengan penggunaan metode clustering. Pada penelitian ini algoritma routing berbasis cluster yang digunakan adalah LEACH-C yang dapat berfungsi untuk mengalokasikan konsumsi energi secara menyeluruh antar node sensor. Dalam penelitian ini, LEACH-C membagi jaringan menjadi beberapa cluster yang didalamnya masing- masing memiliki duster head (CH). cluster head dilakukan pada base station berdasarkan besarnya energi rata-rata dari seluruh node. Pada simulasi penelitian menggunakan skenario pengubahan node 50, 100, dan 150. Hasil simulasi menunjukan bahwa banyaknya node mempengaruhi nilai konsumsi energi, banyak paket data yang diterima, dan banyak packet loss.","Wireless Sensor Network (WSN) is a wireless network infrastructure that requires sensor nodes to process information and communicate. Small sensor nodes generally use batteries as their energy source, causing sensor nodes to have limited power, therefore energy efficiency is needed to extend network life. The solution to overcome these problems is by using the clustering method, In this study the cluster-based routing algorithm used is LEACH-C which can function to allocate overall energy consumption between sensor nodes. In this study, LEACH-C divides the network into several clusters, each of which has a cluster head (CH). cluster head is performed at the base station based on the average energy size of all nodes. The research simulation uses a scenario of changing nodes 50, 100, and 150. The simulation results show that the number of nodes affects the value of energy consumption, the number of data packets received, and the number of packet losses.",https://journal.iaincurup.ac.id/index.php/arcitech/article/view/7301/pdf
